stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url
1266d,ŞALVARCI,,37.887525,32.52381,,
1267a,OĞUZHAN,,37.8900083,32.52059,,
1267d,OĞUZHAN,,37.889875,32.52032,,
1268a,BAYATLI,,37.8920584,32.51753,,
1268d,BAYATLI,,37.8919917,32.51714,,
1269a,MERCİDABIK,,37.893625,32.51515,,
1269d,MERCİDABIK,,37.8933917,32.51504,,
126a,CEMAL BARDAKÇI İLKOKULU,,37.847205,32.442719,,
126d,CEMAL BARDAKÇI İLKOKULU,,37.847381,32.442692,,
1270a,ALA,,37.8944833,32.51205,,
1270d,ALA,,37.89425,32.51215,,
1271a,CANÖZ,,37.89485,32.50805,,
1271d,CANÖZ,,37.8946667,32.50815,,
1272a,İSMET PAŞA İLKOKULU,,37.8761584,32.5001584,,
1273a,NESRİN AYŞEGÜL İLKOKULU,,37.881675,32.4956917,,
1273d,NESRİN AYŞEGÜL İLKOKULU,,37.8812166,32.4957334,,
1274a,MUSALLA ŞEHİTLİK,,37.8842883,32.4973017,,
1274d,MUSALLA ŞEHİTLİK,,37.8843083,32.49713,,
1275a,EMNİYET MÜDÜRLÜĞÜ,,37.88712,32.499468,,
1275d,EMNİYET MÜDÜRLÜĞÜ,,37.887109,32.499114,,
1276a,TOKLU,,37.889375,32.501125,,
1276d,TOKLU,,37.8895167,32.5009083,,
1277a,KOCAENSE,,37.8918833,32.502925,,
1277d,KOCAENSE,,37.8918417,32.502625,,
1278a,HAVA LOJMANLARI,,37.8932583,32.5040083,,
1278d,HAVA LOJMANLARI,,37.893225,32.5036584,,
1279a,GÜNDÜZ,,37.8977834,32.5073083,,
1279d,GÜNDÜZ,,37.897725,32.5069083,,
127a,SAKA CAMİ,,37.8466917,32.439575,,
127d,SAKA CAMİ,,37.846775,32.439525,,
1280a,ABDÜLBASRİ,,37.9008083,32.509525,,
1280d,ABDÜLBASRİ,,37.9010417,32.509325,,
1281a,HEKİM GAZNEVİ,,37.9031583,32.511225,,
1281d,HEKİM GAZNEVİ,,37.903275,32.510975,,
1282a,KARAYOLLARI CAMİ,,37.9066666,32.513825,,
1282d,KARAYOLLARI CAMİ,,37.9067917,32.5135583,,
1283a,KARAYOLLARI LOJMANLARI,,37.9099,32.5157166,,
1283d,KARAYOLLARI LOJMANLARI,,37.9098333,32.5153667,,
1284a,LALECİLER,,37.916614,32.519809,,
1284d,LALECİLER,,37.916694,32.519444,,
1285a,ALTINKAYA,,37.8832417,32.5372833,,
1285d,ALTINKAYA,,37.8833667,32.5371,,
1286a,ÇEVRELİ,,37.919502,32.522116,,
1286d,ÇEVRELİ,,37.919802,32.521848,,
1287a,BÜSAN,,37.923309,32.525978,,
1287d,BÜSAN,,37.923381,32.525431,,
1288a,AYKENT ,,37.929474,32.532019,,
1288d,AYKENT ,,37.928562,32.530468,,
1289a,TOPRAK MAHSULLERİ OFİSİ,,37.931659,32.534154,,
1289d,TOPRAK MAHSULLERİ OFİSİ,,37.931919,32.533816,,
128a,TAHİR BÜYÜKKÖRÜKCÜ İHL,,37.8446667,32.437275,,
128d,TAHİR BÜYÜKKÖRÜKCÜ İHL,,37.844725,32.4372083,,
1290a,MODESA,,37.9347916,32.5370583,,
1290d,MODESA,,37.9354917,32.5373083,,
1291a,TÜRK YILDIZLARI PARKI 1,,37.9521583,32.555425,,
1291d,TÜRK YILDIZLARI PARKI 1,,37.952575,32.5552916,,
1292a,KONSAN,,37.943625,32.5462167,,
1292d,KONSAN,,37.9438083,32.5459167,,
1293a,TÜRK YILDIZLARI PARKI 2,,37.9550417,32.558575,,
1293d,TÜRK YILDIZLARI PARKI 2,,37.9554417,32.5584917,,
1294a,AKSARAY YOLU KÖPRÜSÜ,,37.946825,32.5497417,,
1294d,AKSARAY YOLU KÖPRÜSÜ,,37.9466917,32.5489917,,
1295a,AKSARAY KAVŞAĞI,,37.94995,32.5567833,,
1295d,AKSARAY KAVŞAĞI,,37.950175,32.5567,,
1296a,TÜRK YILDIZLARI PARKI 3,,37.9579583,32.561725,,
1296d,TÜRK YILDIZLARI PARKI 3,,37.958325,32.5616083,,
1297a,TÜYAP,,37.9505084,32.56065,,
1297d,TÜYAP,,37.9507417,32.5603083,,
1298a,ASLIM,,37.9528667,32.5753666,,
1298d,ASLIM,,37.95325,32.5753,,
1299a,TÜMOSAN,,37.9560833,32.5964167,,
1299d,TÜMOSAN,,37.9564167,32.5965833,,
129a,KAZAN BENDİ CAMİ,,37.8434917,32.4348333,,
129d,KAZAN BENDİ CAMİ,,37.8435583,32.434875,,
12a,MUHACİR PAZARI,,37.866475,32.4882333,,
12d,MUHACİR PAZARI,,37.866575,32.4881333,,
1300a,LİLA,,38.008532,32.493519,,
1300d,LİLA,,38.008501,32.49361,,
1301a,421. SK,,37.9584667,32.6119,,
1301d,421. SK,,37.9586667,32.6117333,,
1302a,2. ORGANİZE AKSARAY GİRİŞİ,,37.9608417,32.6172917,,
1302d,2. ORGANİZE AKSARAY GİRİŞİ,,37.9611,32.617168,,
1303a,2. ORGANİZE 2,,37.968096,32.610585,,
1303d,2. ORGANİZE 2,,37.968292,32.610585,,
1304a,2. ORGANİZE 3,,37.967535,32.608357,,
1304d,2. ORGANİZE 3,,37.967435,32.608357,,
1305a,2. ORGANİZE 4,,37.9702,32.6080083,,
1305d,2. ORGANİZE 4,,37.9701667,32.6079083,,
1306a,2. ORGANİZE 5,,37.9727167,32.6064167,,
1306d,2. ORGANİZE 5,,37.9728417,32.6062083,,
1307a,2. ORGANİZE 6,,37.9745917,32.605225,,
1307d,2. ORGANİZE 6,,37.9745083,32.6051583,,
1308a,2. ORGANİZE 7,,37.9782,32.6030333,,
1308d,2. ORGANİZE 7,,37.9781834,32.6029166,,
1309d,2. ORGANİZE 8,,37.980169,32.604487,,
130a,SERT,,37.843975,32.4328833,,
130d,SERT,,37.8440083,32.4328917,,
1310d,2. ORGANİZE 9,,37.981767,32.598441,,
1312a,9. SK,,37.9895,32.6055417,,
1312d,9. SK,,37.9893,32.6055917,,
1313a,VALİ İHSAN DEDE,,37.9913583,32.6071916,,
1313d,VALİ İHSAN DEDE,,37.9911083,32.6072417,,
1314a,SANAYİ 13. SK,,37.9904917,32.6098917,,
1314d,SANAYİ 13. SK,,37.990475,32.6097417,,
1315a,2. ORGANİZE ÇIKIŞI,,37.9870417,32.6010917,,
1315d,2. ORGANİZE ÇIKIŞI,,37.9869416,32.6008333,,
1316a,ORGANİZE 1,,37.9672833,32.6260583,,
1316d,ORGANİZE 1,,37.9672166,32.6259417,,
1317a,SANAYİ 6. SK,,37.970475,32.6244916,,
1317d,SANAYİ 6. SK,,37.9706583,32.624275,,
1318a,8. SK,,37.9744417,32.625725,,
1318d,8. SK,,37.97455,32.625575,,
1319a,ZİYAEDDİN,,37.9777583,32.6288917,,
1319d,ZİYAEDDİN,,37.9779583,32.6288583,,
131a,İLKOKUL,,37.8422083,32.430725,,
131d,İLKOKUL,,37.8423167,32.4306167,,
1320a,ÇELİMLİ,,37.9794417,32.6290834,,
1320d,ÇELİMLİ,,37.9795417,32.6287667,,
1321a,19. SK,,37.981525,32.6254667,,
1321d,19. SK,,37.9814917,32.6253417,,
1322a,13. SK 2,,37.983525,32.6219417,,
1322d,13. SK 2,,37.9835583,32.62175,,
1323a,13. SK,,37.985475,32.6186,,
1323d,13. SK,,37.9854917,32.6183917,,
1324a,3. ORGANİZE,,37.988075,32.614125,,
1324d,3. ORGANİZE,,37.988075,32.614075,,
1325a,TÜRK YILDIZLARI PARKI 4,,37.9611,32.5651,,
1325d,TÜRK YILDIZLARI PARKI 4,,37.9615417,32.565025,,
1326a,KAYACIK YAĞMUR,,37.994997,32.5999,,
1326d,KAYACIK YAĞMUR,,37.99513,32.5996,,
1327d,DEMİREL,,37.940913,32.423593,,
1328a,TÜRK YILDIZLARI PARKI 5,,37.967275,32.5716417,,
1328d,TÜRK YILDIZLARI PARKI 5,,37.9676417,32.5715834,,
1329a,LALEHAN CD,,37.96475,32.615375,,
1329d,LALEHAN CD,,37.964599,32.61549,,
132a,DURUNDAY,,37.8401417,32.4315583,,
132d,DURUNDAY,,37.8402167,32.4314917,,
1330a,TÜRK YILDIZLARI PARKI 6,,37.9705083,32.575125,,
1330d,TÜRK YILDIZLARI PARKI 6,,37.970875,32.5750583,,
1331a,PINARBAŞI GİRİŞİ,,38.021475,32.6278917,,
1331d,PINARBAŞI GİRİŞİ,,38.021475,32.6278667,,
1332a,16722. SK,,38.0323583,32.6158333,,
1332d,16722. SK,,38.0323083,32.6158166,,
1333a,MOLLA GÜRANİ,,38.045725,32.603875,,
1333d,MOLLA GÜRANİ,,38.0458583,32.6037417,,
1334a,16742. SK,,38.0472917,32.6029083,,
1334d,16742. SK,,38.0473583,32.602825,,
1335a,HOCA NASREDDİN,,38.050525,32.6009583,,
1335d,HOCA NASREDDİN,,38.050625,32.6008417,,
1336a,16825. SK,,38.0540917,32.5988084,,
1336d,16825. SK,,38.0541583,32.598675,,
1337a,16827. SK,,38.056325,32.597425,,
1337d,16827. SK,,38.056425,32.597325,,
1338a,16829. SK,,38.0574583,32.5951583,,
1338d,16829. SK,,38.0574417,32.5950667,,
1339a,PINARBAŞI CAMİ,,38.0592334,32.5941,,
1339d,PINARBAŞI CAMİ,,38.05935,32.5940166,,
133a,BALOVA,,37.8374,32.43145,,
133d,BALOVA,,37.8375333,32.4314417,,
1340a,PINARBAŞI SON,,38.0633833,32.59475,,
1340d,PINARBAŞI SON,,38.06345,32.5947167,,
1341a,SULTAN MEHMET,,38.0681,32.5959833,,
1341d,SULTAN MEHMET,,38.0681334,32.5959667,,
1342a,SARICALAR MAHALLE GİRİŞİ,,38.0858083,32.6082417,,
1342d,SARICALAR MAHALLE GİRİŞİ,,38.085825,32.608225,,
1343a,18351. SK,,38.0871917,32.6102917,,
1343d,18351. SK,,38.0872667,32.6102667,,
1344a,25756. SK,,38.1033417,32.555375,,
1344d,25756. SK,,38.1033083,32.5553833,,
1345a,ÇALTI,,38.10275,32.5526833,,
1345d,ÇALTI,,38.1026083,32.55225,,
1346a,SOLAK,,38.0409667,32.6055,,
1346d,SOLAK,,38.0409167,32.6055417,,
1347a,16706. SK,,38.0378583,32.603625,,
1347d,16706. SK,,38.0378417,32.6036583,,
1348a,SAFA CAMİ,,38.036475,32.600275,,
1348d,SAFA CAMİ,,38.036375,32.6002417,,
134a,PİR ALİLER,,37.8354,32.4313333,,
134d,PİR ALİLER,,37.8354333,32.4313833,,
1350a,BİLİM MERKEZİ,,37.986875,32.5919,,
1350d,BİLİM MERKEZİ,,37.9866083,32.5909917,,
1351a,BİRLİK PARKI,,37.9769917,32.5821083,,
1351d,BİRLİK PARKI,,37.9773583,32.5820417,,
1352a,ESKİ ANKARA CD,,37.9789417,32.5840667,,
1352d,ESKİ ANKARA CD,,37.9793083,32.584025,,
1353a,HAVA ALANI,,37.9831417,32.5881583,,
1353d,HAVA ALANI,,37.9833583,32.587975,,
1354a,TÜRK YILDIZLARI PARKI 7,,37.9737083,32.5786417,,
1354d,TÜRK YILDIZLARI PARKI 7,,37.973925,32.5783583,,
1356a,ÇALTI HZ OSMAN CAMİ,,38.1,32.5467834,,
1356d,ÇALTI HZ OSMAN CAMİ,,38.0999417,32.546825,,
1358a,YAYLAPINAR,,37.822045,32.499526,,
1358d,YAYLAPINAR,,37.821984,32.49951,,
1359a,DOLUM TESİSİ,,38.0221417,32.6534583,,
1359d,DOLUM TESİSİ,,38.0220917,32.6536334,,
135a,ÜÇYOL CAMİ,,37.8343084,32.4278083,,
135d,ÜÇYOL CAMİ,,37.834275,32.4278583,,
1360a,16905. SK,,38.0239917,32.67455,,
1360d,16905. SK,,38.0240166,32.6746,,
1361a,TÖMEK CAMİ,,38.0240334,32.6794,,
1362a,16913. SK,,38.0248584,32.6794333,,
1363a,ORTAKONAK 1,,37.9675667,32.6955583,,
1363d,ORTAKONAK 1,,37.9675917,32.695525,,
1364a,ORTAKONAK 3,,37.9646417,32.6965917,,
1364d,ORTAKONAK 3,,37.9646667,32.6966,,
1365a,ORTAKONAK 2,,37.967275,32.689775,,
1365d,ORTAKONAK 2,,37.9674917,32.6896083,,
1366a,ÇENGİLTİ CAMİ,,38.0046583,32.7722333,,
1366d,ÇENGİLTİ CAMİ,,38.004625,32.7721917,,
1367a,ÇENGİLTİ İLKOKULU,,38.0069,32.7719666,,
1367d,ÇENGİLTİ İLKOKULU,,38.0069667,32.7719083,,
1368a,ÇENGİLTİ 1,,38.0051583,32.7741583,,
1368d,ÇENGİLTİ 1,,38.0052167,32.7741834,,
1369a,KOCA YUSUF 1,,38.0225833,32.6635,,
1369d,KOCA YUSUF 1,,38.0227,32.66385,,
136a,DEVECİ,,37.8365666,32.4259,,
136d,DEVECİ,,37.8365083,32.4259583,,
1370a,ACIDORT KÖYÜ,,37.9698166,32.8005667,,
1371a,ACIDORT GİRİŞİ,,37.970607,32.796828,,
1371d,ACIDORT GİRİŞİ,,37.970643,32.796925,,
1372a,ZENCİRLİ 2,,38.004175,32.8317417,,
1373a,ZENCİRLİ CAMİ,,38.0034084,32.83405,,
1374a,ZENCİRLİ 4,,38.0032,32.8388,,
1374d,ZENCİRLİ 4,,38.003275,32.8386417,,
1375a,DİVANLAR KÖYÜ YOL İÇİ,,37.9811583,32.9033417,,
1375d,DİVANLAR KÖYÜ YOL İÇİ,,37.98125,32.9034,,
1376a,DİVANLAR CAMİ,,37.9813667,32.90685,,
1377a,DİVANLAR İLKOKULU,,37.98025,32.9046167,,
1378a,ABDÜLAZİZ,,37.981755,32.489109,,
1378d,ABDÜLAZİZ,,37.982121,32.489209,,
1379a,DR. ALİ EĞRİBAŞ,,37.8949583,32.50162,,
1379d,DR. ALİ EĞRİBAŞ,,37.894925,32.50215,,
137a,FENERSİZ,,37.84855,32.4492833,,
137d,FENERSİZ,,37.8485667,32.44935,,
1380a,ŞEYH EDEBALI,,37.666329,32.588778,,
1380d,ŞEYH EDEBALI,,37.665997,32.588995,,
1381a,TOKAT,,37.812473,32.495243,,
1381d,TOKAT,,37.812447,32.49538,,
1382a,YÜREKLİ,,37.9043666,32.5026666,,
1383a,GÖLBAŞI 1,,37.9069,32.5032833,,
1384d,SARIER,,37.906545,32.48729,,
1385d,TEMSİLİ,,37.908719,32.485659,,
1386a,5. MURAD,,37.984872,32.486653,,
1386d,5. MURAD,,37.984985,32.486889,,
1387d,TAHRAN,,37.910615,32.487387,,
1388a,ARDIÇLI TOKİ 1,,38.001194,32.492706,,
1388d,ARDIÇLI TOKİ 1,,38.00126,32.492725,,
1389a,ARDIÇLI TOKİ 2,,38.00166,32.490468,,
1389d,ARDIÇLI TOKİ 2,,38.001816,32.490668,,
138a,DUTLUCA,,37.8486917,32.4520583,,
138d,DUTLUCA,,37.8486833,32.4521667,,
1391a,ARDIÇLI TOKİ 3,,38.003751,32.487703,,
1391d,ARDIÇLI TOKİ 3,,38.003677,32.487607,,
1392a,YAHYA,,37.9103333,32.50425,,
1393a,ARDIÇLI TOKİ GİRİŞ,,37.998268,32.491412,,
1393d,ARDIÇLI TOKİ GİRİŞ,,37.998125,32.491431,,
1394a,TAŞER,,37.9700666,32.53435,,
1395a,EĞRİLMEZ,,37.9745,32.5219417,,
1395d,EĞRİLMEZ,,37.974453,32.521741,,
1396a,ÇIRAĞAN,,37.8886,32.489975,,
1396d,ÇIRAĞAN,,37.8889255,32.4903583,,
1397a,YANAL,,37.8921583,32.4927917,,
1397d,YANAL,,37.8921583,32.4930417,,
1398d,KONYA CEZAEVİ,,37.867265,32.546454,,
1399a,SELÇUKLU YHT GARI,,37.8969,32.499387,,
1399d,SELÇUKLU YHT GARI,,37.896737,32.499516,,
139a,AKÇALILAR,,37.8482083,32.4549083,,
139d,AKÇALILAR,,37.848225,32.45495,,
13a,BODUR,,37.866,32.4905583,,
13d,BODUR,,37.8659,32.4905583,,
1400a,MANİFATURACILAR,,37.899175,32.5029833,,
1400d,MANİFATURACILAR,,37.899275,32.502775,,
1401a,ADAPTE,,37.9065083,32.4946417,,
1401d,ADAPTE,,37.9064083,32.494775,,
1402a,RADAR,,37.908275,32.4948333,,
1402d,RADAR,,37.908375,32.494875,,
1403a,MİMAR SİNAN CAMİ,,37.9095416,32.4927583,,
1403d,MİMAR SİNAN CAMİ,,37.9095667,32.49285,,
1404a,MEHMET ZAHİD KOTKU İHL,,37.912075,32.494375,,
1404d,MEHMET ZAHİD KOTKU İHL,,37.9121416,32.494475,,
1405a,ANI,,37.9142584,32.4952834,,
1405d,ANI,,37.9144583,32.49525,,
1406a,TARAKÇI,,37.9174167,32.4926366,,
1406d,TARAKÇI,,37.9174167,32.4925166,,
1407a,KABİLİYET,,37.9200333,32.4926483,,
1407d,KABİLİYET,,37.9200333,32.4925083,,
1408a,MASUMHANE,,37.9218,32.4939666,,
1408d,MASUMHANE,,37.92185,32.4939666,,
1409a,SAKARYA,,37.92178,32.4969334,,
1409d,SAKARYA,,37.92185,32.4969334,,
140a,DÜNDARLI,,37.851375,32.458925,,
1410a,SÖĞÜTDİBİ,,37.9230267,32.501599,,
1410d,SÖĞÜTDİBİ,,37.9230367,32.50156,,
1411a,ÖZSAHRA,,37.9245667,32.5020583,,
1411d,ÖZSAHRA,,37.9246167,32.5021417,,
1412a,BESİM,,37.92645,32.5002333,,
1412d,BESİM,,37.9268,32.5003667,,
1413a,MALAZGİRT CAMİ,,37.928395,32.4991216,,
1413d,MALAZGİRT CAMİ,,37.928425,32.4991916,,
1414a,MEHTAP,,37.9301917,32.4966417,,
1414d,MEHTAP,,37.9302417,32.4967083,,
1415a,CEYLANGÖZÜ,,37.9313667,32.49295,,
1415d,CEYLANGÖZÜ,,37.931325,32.49315,,
1416a,HİCRET CAMİ,,37.9326,32.49525,,
1416d,HİCRET CAMİ,,37.9325,32.49525,,
1417a,MEHMET AKİF LİSESİ,,37.9326,32.4972666,,
1417d,MEHMET AKİF LİSESİ,,37.932525,32.4973583,,
1418a,CAZİBE,,37.9339167,32.4996333,,
1418d,CAZİBE,,37.93385,32.4997834,,
1419a,OTOGAR,,37.94855,32.51075,,
1419d,OTOGAR,,37.948768,32.510723,,
141a,DAYILI,,37.852325,32.456075,,
141d,DAYILI,,37.8523084,32.456125,,
1420a,YAŞAYAN,,37.9477084,32.4856917,,
1420d,YAŞAYAN,,37.9474917,32.4856833,,
1421a,KALETAŞ,,37.9477417,32.4823416,,
1421d,KALETAŞ,,37.947675,32.4821083,,
1422a,HUZUR BAHÇESİ 1,,37.9507417,32.4782417,,
1422d,HUZUR BAHÇESİ 1,,37.9509,32.4779667,,
1423a,HUZUR BAHÇESİ 2,,37.953676,32.478085,,
1423d,HUZUR BAHÇESİ 2,,37.953585,32.477881,,
1424a,ARUZ,,37.94235,32.49895,,
1424d,ARUZ,,37.9423334,32.49905,,
1425a,AYANOĞLU,,37.9371834,32.5044334,,
1425d,AYANOĞLU,,37.937025,32.5044917,,
1426a,EYÜP SULTAN CAMİ,,37.9372,32.5083834,,
1426d,EYÜP SULTAN CAMİ,,37.9370083,32.508125,,
1427a,FULDA,,37.9510666,32.5231167,,
1427d,FULDA,,37.951012,32.522903,,
1428a,BİZİM,,37.94575,32.4989667,,
1428d,BİZİM,,37.9457,32.4991417,,
1429a,TÜRKÜ,,37.944145,32.4999017,,
1429d,TÜRKÜ,,37.9440783,32.499875,,
142a,MÜDAFA,,37.8539166,32.4533667,,
142d,MÜDAFA,,37.8539834,32.45335,,
1430a,DİKMETAŞ,,37.9428,32.5034834,,
1430d,DİKMETAŞ,,37.9428,32.5034,,
1431a,CUMHURİYET LİSESİ,,37.9401333,32.5028,,
1431d,CUMHURİYET LİSESİ,,37.940134,32.5027008,,
1432a,BİNKONUT PAZAR,,37.937824,32.503523,,
1432d,BİNKONUT PAZAR,,37.937805,32.503448,,
1433a,DİYANET YURDU,,37.9143833,32.49166,,
1433d,DİYANET YURDU,,37.9143417,32.49171,,
1434a,SULTANİYE,,37.9147167,32.4882667,,
1434d,SULTANİYE,,37.9147583,32.4882583,,
1435a,GÜLTEPE,,37.9156,32.4856167,,
1435d,GÜLTEPE,,37.9156917,32.4855917,,
1436a,TERCÜMAN,,37.917375,32.48703,,
1436d,TERCÜMAN,,37.9174583,32.4868,,
1437a,MESNET,,37.9194167,32.4883334,,
1437d,MESNET,,37.9193167,32.488325,,
1438a,ÇAM SAKIZI,,37.919725,32.4853,,
1438d,ÇAM SAKIZI,,37.9197583,32.485125,,
1439a,GÜLFİDAN,,37.9181916,32.4821917,,
1439d,GÜLFİDAN,,37.918275,32.4821417,,
143a,BULVAR,,37.8411583,32.4529084,,
143d,BULVAR,,37.8413417,32.452975,,
1440a,SEÇKİNSARAY,,37.9166417,32.4791583,,
1440d,SEÇKİNSARAY,,37.9166917,32.4790083,,
1441a,BAĞCI,,37.9183583,32.4779,,
1441d,BAĞCI,,37.9182667,32.4780083,,
1442a,GÖZCÜLER,,37.921475,32.4769083,,
1442d,GÖZCÜLER,,37.9216,32.47695,,
1443a,ŞEYHİ,,37.924382,32.475784,,
1443d,ŞEYHİ,,37.924422,32.47586,,
1444a,İSMAİL KAYA,,37.9269583,32.4746917,,
1444d,İSMAİL KAYA,,37.926825,32.4748583,,
1445a,BURMA,,37.931286,32.472394,,
1445d,BURMA,,37.931307,32.472512,,
1446a,GÜLYAĞI,,37.9337417,32.4707417,,
1446d,GÜLYAĞI,,37.9337583,32.470825,,
1447a,DAMARLAR,,37.9369917,32.4686083,,
1447d,DAMARLAR,,37.936975,32.468725,,
1448a,ŞİRVAN,,37.939825,32.4667583,,
1448d,ŞİRVAN,,37.9398917,32.4668417,,
1449a,ORTAKAYA,,37.9426417,32.464875,,
1449d,ORTAKAYA,,37.9427583,32.4649083,,
144a,KIVANÇ,,37.839875,32.4501167,,
144d,KIVANÇ,,37.8399583,32.450075,,
1450a,NURCAN,,37.9456083,32.4627917,,
1450d,NURCAN,,37.9457417,32.4628417,,
1451a,KELEBEKLER VADİSİ,,37.948636,32.461085,,
1451d,KELEBEKLER VADİSİ,,37.94861,32.461209,,
1452a,ARIBALI,,37.9502333,32.4586083,,
1452d,ARIBALI,,37.9503167,32.4586334,,
1453a,İLTİFAT,,37.9504,32.4556333,,
1453d,İLTİFAT,,37.9504833,32.4555,,
1454a,KTO MESLEKİ EĞİTİM MERKEZİ,,37.945233,32.556284,,
1454d,KTO MESLEKİ EĞİTİM MERKEZİ,,37.945195,32.556216,,
1455a,YILDIRIM,,37.9547167,32.453925,,
1455d,YILDIRIM,,37.955058,32.454005,,
1456a,VEYSEL,,37.954175,32.45835,,
1456d,VEYSEL,,37.954025,32.458175,,
1457a,BAĞLARBAŞI CAMİ,,37.9551166,32.4607766,,
1457d,BAĞLARBAŞI CAMİ,,37.9551166,32.4608166,,
1458a,ARPADERESİ,,37.887648,32.536064,,
1458d,ARPADERESİ,,37.887686,32.535742,,
1459a,BAHARİSTAN,,37.957202,32.462516,,
1459d,BAHARİSTAN,,37.957172,32.462495,,
145a,KAVAS,,37.8382584,32.4472583,,
145d,KAVAS,,37.8382917,32.4471,,
1460a,GÜLİSTAN,,37.956899,32.465466,,
1460d,GÜLİSTAN,,37.956847,32.465483,,
1461a,BEYLERBEYİ,,37.95784,32.46956,,
1461d,BEYLERBEYİ,,37.95776,32.46967,,
1462a,GÜLÜMSER,,37.956099,32.474364,,
1462d,GÜLÜMSER,,37.956109,32.474575,,
1463a,YILDIZLI,,37.95162,32.47212,,
1463d,YILDIZLI,,37.95155,32.47213,,
1464a,BARANA,,37.959,32.4734667,,
1464d,BARANA,,37.9588333,32.47315,,
1465a,AHMET YESEVİ,,37.958975,32.4764916,,
1465d,AHMET YESEVİ,,37.9588167,32.4763167,,
1466a,LOKMAN HEKİM LİSESİ,,37.9589667,32.479375,,
1466d,LOKMAN HEKİM LİSESİ,,37.9588167,32.4793,,
1467a,VEYSEL KARANİ,,37.961037,32.519617,,
1467d,VEYSEL KARANİ,,37.960709,32.519308,,
1468a,GÜLÇAYI,,37.96445,32.5196334,,
1468d,GÜLÇAYI,,37.964488,32.519455,,
1469a,AYAZAĞA,,37.967154,32.521509,,
1469d,AYAZAĞA,,37.967284,32.521234,,
146a,KUMOCAĞI,,37.8377333,32.4429666,,
146d,KUMOCAĞI,,37.8378167,32.4430333,,
1470a,ÖZÇİÇEK,,37.9720167,32.5224,,
1470d,ÖZÇİÇEK,,37.971946,32.522197,,
1471a,TARAFTAR,,37.9481,32.4906083,,
1471d,TARAFTAR,,37.94805,32.4906083,,
1472a,ÜNAL,,37.944833,32.492988,,
1472d,ÜNAL,,37.9447334,32.493175,,
1473a,AKKONAK,,37.952525,32.492075,,
1473d,AKKONAK,,37.952525,32.492575,,
1474a,AYŞE KEMAL İNANÇ İHL,,37.9545334,32.5229166,,
1474d,AYŞE KEMAL İNANÇ İHL,,37.954468,32.522699,,
1475a,KONYA DİŞ HASTANESİ,,37.9496417,32.493,,
1475d,KONYA DİŞ HASTANESİ,,37.9496417,32.4932,,
1476a,DR. HALİL ÜRÜN,,37.948675,32.4964084,,
1476d,DR. HALİL ÜRÜN,,37.9480666,32.4960083,,
1477a,SELÇUKLU BELEDİYESİ,,37.9487833,32.5007667,,
1477d,SELÇUKLU BELEDİYESİ,,37.9481,32.5007334,,
1478a,BEYAZ KARANFİL,,37.9486334,32.5053667,,
1478d,BEYAZ KARANFİL,,37.94825,32.5052333,,
1479a,ÖZDEYİŞ,,37.861411,32.528625,,
147a,ÖZAL,,37.8376333,32.4401666,,
147d,ÖZAL,,37.8377,32.4402167,,
1480a,OĞUZ KAĞAN İLKOKULU,,37.911325,32.478075,,
1480d,OĞUZ KAĞAN İLKOKULU,,37.911166,32.47818,,
1481a,KADER,,37.9223,32.4849667,,
1481d,KADER,,37.9223334,32.48505,,
1482a,BUHARA NUR CAMİ,,37.9249833,32.4848833,,
1482d,BUHARA NUR CAMİ,,37.925,32.4851834,,
1483a,TEKGÜL,,37.9286917,32.487225,,
1483d,TEKGÜL,,37.9285417,32.487225,,
1484a,ATASEVEN,,37.9057417,32.4912833,,
1484d,ATASEVEN,,37.9055666,32.4911,,
1485a,ÖZIŞIK,,37.935832,32.482976,,
1485d,ÖZIŞIK,,37.935883,32.482997,,
1486a,YAHYAKENT,,37.938771,32.4818,,
1486d,YAHYAKENT,,37.938771,32.481854,,
1487a,ERPOLAT,,37.940487,32.484081,,
1487d,ERPOLAT,,37.940439,32.484039,,
1488a,İNTİZAM,,37.9404166,32.4870667,,
1488d,İNTİZAM,,37.9403166,32.4870416,,
1489a,OVADÜZÜ,,37.939871,32.489554,,
1489d,OVADÜZÜ,,37.939865,32.489667,,
148a,LALEBAHÇE İLKOKULU,,37.8361416,32.436925,,
148d,LALEBAHÇE İLKOKULU,,37.836375,32.4371083,,
1490a,YERLİKAYA,,37.9378834,32.4883833,,
1490d,YERLİKAYA,,37.9378416,32.4882583,,
1491a,ÖZDUMAN,,37.9359583,32.4895916,,
1491d,ÖZDUMAN,,37.9358333,32.4895417,,
1492a,KAŞGARLI MAHMUT,,37.937,32.4943,,
1492d,KAŞGARLI MAHMUT,,37.9372666,32.4943667,,
1493a,YENER,,37.9416083,32.504875,,
1493d,YENER,,37.9416833,32.5050417,,
1494a,REVAN,,37.9416167,32.5082,,
1494d,REVAN,,37.9416917,32.5084083,,
1495a,ULUNAY,,37.9432,32.5094667,,
1495d,ULUNAY,,37.9431917,32.5092917,,
1496a,DOLUNAY,,37.947481,32.509504,,
1496d,DOLUNAY,,37.9474,32.509358,,
1497a,ZEKİ ALTINDAĞ CAMİ,,37.9521,32.4984916,,
1497d,ZEKİ ALTINDAĞ CAMİ,,37.9519917,32.4983167,,
1498a,ADLİYE LOJMANLARI,,37.9521,32.4947583,,
